income,credit,approved,split
0.8401107187165445,0.6575379768667072,1,train
0.15748892249555296,0.18192476997550422,1,train
0.25308785495075914,0.47808084964322756,0,train
0.1744242232154921,0.7364142900731605,1,train
0.5822240083863982,0.28284277970873384,1,train
0.2822285354626852,0.5527548370896946,1,train
0.79092113412756,0.7504912020280967,1,train
0.38008330458415857,0.06540865562501441,0,train
0.56930674559531,0.542316085285917,1,valid
0.12268241919097822,0.6747506819671576,1,valid
0.4245514949809442,0.17458069154252862,0,test
0.620785464708719,0.49503243037316924,1,train
0.38584757473017595,0.30093319771577687,1,test
0.3514735019070487,0.7069085328750522,1,train
0.39605168753713155,0.312686562538988,1,train
0.19500320312151834,0.5961522480585902,1,train
0.5755484473154003,0.6299361730404591,1,train
0.4644400331983763,0.6492440720616586,1,train
0.0517890797618539,0.6621986579306988,1,train
0.44223846780648063,0.5827119092785272,1,train
0.5986557746424251,0.567664800238092,0,train
0.6050895217288729,0.6270076599778702,1,valid
0.3244883175710447,0.6598362501507651,1,train
0.46510545636445577,0.765130387295975,1,valid
0.13555436492518835,0.2572627566059872,0,train
0.6624224330103023,0.5143368339785912,1,train
0.4051262547960398,0.2539078533265043,0,train
0.40874363617015586,0.7235699968786834,1,train
0.310265117607064,0.33398575705418604,0,train
0.5260475444489146,0.7634338085188157,1,train
0.543253278326237,0.4892049818665978,1,train
0.15217650441381253,0.7065631658352236,0,train
0.703609971530477,0.8821447871703108,1,test
0.39740218841930575,0.4944907937675935,1,train
0.3766315401211792,0.4295725734116212,0,valid
0.04417400224169016,0.5932136520422058,1,valid
0.8154323037337853,0.6289844951123555,1,test
0.3839059118303016,0.4731477537243072,0,train
0.44149311048170975,0.8041116224479271,1,train
0.4644623204966233,0.6983067270586971,1,test
0.11335729690378323,0.28286749938145467,0,train
0.6362594152712443,0.7937657515956209,1,train
0.3792169849962144,0.08987922065087811,0,train
0.30574873295211585,0.46363124878256057,0,test
0.4780655802897797,0.7042339241967649,0,train
0.3424851838181748,0.2881906504810554,0,valid
0.39455919625293473,0.5536424276145779,1,train
0.5257258373068564,0.7852341413523877,1,train
0.35942648747164857,0.6925031652067978,1,test
0.4724875653009008,0.4584359225742449,0,valid
0.5995999281214021,0.5855082382866701,0,train
0.26012812529998897,0.8203501675339537,0,train
0.2514782815159974,0.34470668571464386,0,train
0.34793776854837133,0.7357985980165852,1,train
0.11639922449013727,0.48529362541561266,0,test
0.8397824246659031,0.6231244617248742,1,valid
0.23228500510964403,0.8521375609944438,1,train
0.8559505338325001,0.3718300955351582,1,train
0.20499707112761026,0.48503145896366656,1,valid
0.4509256611233123,0.5950212689267169,1,train
0.5261043166612523,0.2526209026032321,1,train
0.5307595668945231,0.0789599123582451,1,train
0.6535618317532704,0.6747925584913685,1,train
0.4234893641598277,0.5599736893249143,1,train
0.28362645127518016,0.7798582465777318,1,train
0.5912652253279163,0.6105901989760494,1,test
0.5542992280082457,0.3420233995904551,1,train
0.533219887672326,0.3732747576896712,1,train
0.6716314490608406,0.44268645628662556,1,train
0.40558841793463757,0.42987711847155907,1,train
0.4831585954744112,0.6140526505725551,1,train
0.49009668955277064,0.08593019627764423,1,train
0.7286640902326861,0.7148605173271808,1,valid
0.23813421805801746,0.8530628679076246,1,train
0.31481302238709996,0.6748477550005509,0,test
0.7075879306477806,0.5724706991690126,1,test
0.5916509519579769,0.18224350205565318,1,train
0.6294683270680794,0.5268800992485316,1,test
0.30246994611261585,0.551277847619427,1,train
0.41226534941632365,0.596277501932773,1,valid
0.142682344918531,0.6842567801986539,1,valid
0.2818997669977933,0.59287172255916,1,train
0.7293186350500118,0.9014297950688526,1,train
0.8153632291912993,0.8319018524038289,1,train
0.5759384759065383,0.7450209547608695,1,train
0.407057569178959,0.3624811972959233,0,train
0.25931889290973137,0.3679518191331348,1,train
0.1363662332541358,0.8855162729112469,1,train
0.7817872655863088,0.6183424084977509,1,train
0.7528733546396288,0.2432626826474093,1,train
0.25657825654197547,0.19154758468225713,0,train
0.6298224566276351,0.6389231014710617,1,test
0.10139721137448289,0.24361271087728903,0,train
0.5209329385845818,0.2661311133656872,1,valid
0.6744093824827858,0.5152370555767057,1,train
0.49394309590276375,0.5501797490084075,1,test
0.5486386278101243,0.7449110203954971,1,train
0.26903999693655767,0.6558863828245295,0,train
0.7282898516290507,0.5658204203221002,1,train
0.6595650264803815,0.4591612685338589,1,valid
0.3741915727109934,0.7816327378420638,1,train
0.2651584106679062,0.8199518484029302,1,valid
0.7821756440567276,0.9953619596547733,1,valid
0.5682674966215185,0.6864772450018377,1,train
0.4033090153317752,0.39845811148787863,0,train
0.1793536133105681,0.32633054915923443,0,train
0.27910022650492555,0.6227325490012544,1,train
0.6901878657462638,0.6571628625614145,1,train
0.09991780232967362,0.08858030328299549,0,train
0.06476853386725664,0.5039833322011005,0,train
0.3079471555911562,0.1678462468079841,0,train
0.38007062519569457,0.4664448026076532,1,train
0.7787109307345967,0.755932159884791,1,train
0.34479971148363225,0.689104073993965,1,train
0.5920907759879002,0.07663536630863323,1,train
0.5797310347803513,0.6205578370924072,1,train
0.5755535244122149,0.2390003264430345,0,train
0.6669162057144817,0.22759306655460404,0,valid
0.6183702324659961,0.8363928908687109,1,test
0.12435896746591518,0.40222705932113345,0,train
0.4642348884126354,0.26254789093243713,0,test
0.7755907112706723,0.5432688012826873,1,train
0.6558255103986765,0.5356895204603812,1,valid
0.47520574863709913,0.21069351602317474,0,test
0.6792927760582891,0.4884888839015124,1,valid
0.371632664626798,0.5192773009394895,1,test
0.6108255651338044,0.6641694903304163,1,train
0.39538258147905286,0.8720774561802389,1,train
0.6873619432570112,0.4517655387745768,0,train
0.4977123359240252,0.6748247840059364,0,train
0.4498935763609815,0.3889801896326409,1,train
0.23489154204262108,0.6541439600714871,1,train
0.654331207929907,0.7457136369637347,1,train
0.34795166694567187,0.8517281560243355,1,train
0.368627021395111,0.7397988832517115,0,valid
0.5280075303057729,0.8320560791681332,1,train
0.6832406538760101,0.474174540418635,1,test
0.4815888233892517,0.29078889552525355,0,train
0.3878356927948477,0.5292220062389879,0,test
0.3738930754359422,0.5397404953655104,1,train
0.5127377644607266,0.5855364720648835,1,train
0.6816135938168688,0.3418522261919845,1,train
0.5688268971850421,0.6154393582145179,1,valid
0.38306723458089637,0.4906087763777972,0,train
0.688169319330645,0.7783753579170638,1,train
0.6240522578256602,0.5731820509075223,1,train
0.523415819622143,0.04953349656915855,1,train
0.5996838502904162,0.5178852216655669,1,train
0.6047469225095391,0.47307687915001984,0,train
0.6781571952794285,0.9208978139631604,1,train
0.6236535147777054,0.7864522994052277,1,test
0.22208467849171734,0.5236068516070183,1,train
0.19750176772668548,0.697108542074488,1,valid
0.6241940333268325,0.3618679998932975,1,train
0.14227128383223517,0.35131679867619414,1,train
0.26978407868174925,0.5956937927041096,1,train
0.5529106485877693,0.926266825747041,1,train
0.6249209134247027,0.24712265571442166,0,train
0.40608309093863854,0.7319422812611657,1,test
0.45799106493996933,0.6789649457660318,1,train
0.31523883575243244,0.3066187644129866,1,train
0.9196591937944162,0.910104175901223,1,train
0.5047723420099884,0.7018797284553808,1,valid
0.7306088236105455,0.6769154122582197,1,train
0.5381168046449857,0.5855884349932081,1,valid
0.46790154663002514,0.7185509010268998,1,train
0.6369945833167033,0.2798678628902167,0,valid
0.15535303356813887,0.5725368729578817,1,test
0.6836535441667877,0.8356542147440131,1,train
0.45195511136981437,0.3631030648716544,1,train
0.47735973554230615,0.7282641463858625,1,test
0.3209053153255018,0.3999028905491769,1,train
0.4665078774275646,0.5451987347741725,1,train
0.6563712208457546,0.30372779672891737,0,train
0.6391177936087425,0.34833636784580524,1,train
0.45977531499257546,0.42321851090856644,1,valid
0.4043123125673155,0.5842394944703733,1,train
0.5091211399536293,0.3155321298826984,1,train
0.4149162102988224,0.6413178598283308,1,test
0.750370917658062,0.33383066895774255,1,train
0.21684985124134346,0.536930592184902,1,test
0.2317588778876268,0.700890241046259,1,train
0.33622688015341756,0.37324629929908454,1,train
0.1647933331828303,0.7933359449092807,1,train
0.48498102798698395,0.4759040389290838,1,train
0.11152527992888134,0.4685674220117694,0,train
0.8066566327202714,0.803332114359056,1,train
0.472375077355931,0.6800615115077647,1,train
0.617866676119983,0.5560447520292141,1,train
0.07942733406869208,0.19659919846084375,0,train
0.6034020276600827,0.5943836392271445,1,train
0.5309235815317384,0.10160237391902588,1,test
0.4950357545535471,0.2573812628961221,1,train
0.4206699013958738,0.19936043139863735,1,valid
0.5520181010899118,0.6377579656913898,1,test
0.29147678445507824,0.46566628591455345,1,test
0.4913427531275528,0.6728068649943794,1,train
0.1755495207024041,0.32610674523968014,1,train
0.15106664311297793,0.4174532598949467,1,train
0.7593532773587969,0.22863611985724044,1,train
0.281414453509862,0.7808603250917268,1,train
0.17549665173557366,0.4182882550644951,0,test
0.7211337560349851,0.3916641958689892,1,train
0.5915236581928098,0.8687535971666451,1,train
0.2954474301827605,0.597981678789403,1,train
0.9828595727683589,0.5700692190244235,1,train
0.34743760375118343,0.2678149339255942,0,valid
0.661869666664451,0.6551276954208041,1,train
0.4851981698339248,0.43206770022542196,0,train
0.29298002644040594,0.5942309903714857,1,valid
0.5879757393206816,0.718855268479086,1,test
0.09634287463028929,0.6420210265090431,0,train
0.5244725300168581,0.8596192002786499,1,train
0.3926466499364207,0.7558327795768264,1,train
0.6466311174039486,0.5132523945414815,1,valid
0.403619503588301,0.8816825843968984,1,test
0.528229356947389,0.13248748639343014,1,train
0.4840638737197527,0.5266615114778247,0,valid
0.3918644872616416,0.6039235235995722,0,train
0.5036997364289699,0.6521870909494807,1,train
0.7940552472904812,0.0,0,train
0.5426000107871812,0.4200360922974369,1,train
0.2849776048441104,0.6032749481569236,1,train
0.6854004738948094,0.6222506903665563,1,train
0.3729552183040781,0.7230719328579622,1,valid
0.7693748470490741,0.5317916492913304,1,train
0.7425176358393588,0.8672128179347988,1,train
0.2567935732915914,0.534801664737669,1,train
0.21510764554866912,0.7874196344646435,0,train
0.5771157581323976,0.3783966779201706,1,train
0.7340358695431093,0.8614742941945659,1,test
0.6890061727240322,0.5830823193565293,1,test
0.42348098355945824,0.7659565776236129,1,train
0.44328398302623007,0.5386191835786894,1,train
0.3585507729599993,0.8925042775817184,0,train
0.4176121283169462,0.3393504663655646,0,valid
0.2737244485741049,0.7295051735202573,1,train
0.8484447963843227,0.8815662927974287,1,train
0.5794265541974272,0.5549341541393248,1,train
0.5687061819792244,0.7402369318926294,1,train
0.7043090019346093,0.4689456939535462,1,train
0.10603345987332245,0.1367393452371929,0,test
0.6406695822510321,0.1343719592318768,0,train
0.7222373753845213,0.7636654690836615,1,train
0.12771474590627943,0.4920712420625655,0,train
0.7487273526174323,0.3394968262501185,1,train
0.6136680864620414,1.0,1,train
0.46529727597489595,0.2634798532307152,1,train
0.43810880797331786,0.4029212557667214,1,train
0.24402382878409998,0.060817119128072195,1,train
0.08558695651328126,0.22958243340824222,1,train
0.7811304206830195,0.9194869409135313,1,train
0.14714041321176724,0.43164302588495773,1,train
0.26710122421400295,0.7318698858353183,1,train
0.9337433039814003,0.6686378371314182,1,test
0.5346231012884084,0.37164517095262267,1,train
0.5519809703106143,0.20150117202886092,0,train
0.3826849972459507,0.5464592861052028,0,train
0.7607076175550611,0.712246548134192,1,train
0.12077203144155102,0.6344443765697902,0,train
0.6341312010697563,0.874428442036604,1,train
0.22047637710763712,0.8826567967709608,1,valid
0.8111916960431761,0.6804098724696771,1,train
0.5693271885089175,0.5451149266108968,1,train
0.21649608689020797,0.34504608464412506,0,valid
0.4062478436053594,0.866464708154893,1,test
0.5510996227582391,0.3662488406598562,0,train
0.29011475625780314,0.6410315360284172,1,train
0.37176063432438206,0.7289712015107204,1,test
0.7232156254035272,0.3916707786444972,1,valid
0.40611441447820534,0.6503282608361265,1,test
0.7533039187079176,0.37547899007225527,1,valid
0.5209867915048766,0.4677278732352717,1,train
0.6265627236687837,0.2793788023420702,1,train
0.715676649835749,0.5681882563617277,1,train
0.7828793899174898,0.3941532890438374,1,train
0.22865376220993902,0.403152804902656,1,train
0.6187172995491516,0.37351883867164615,0,train
0.8580011904524999,0.43003115249675883,1,train
0.6148821371291474,0.8377635074525619,1,train
0.44016670796644886,0.33801015198915735,1,valid
0.627201091063337,0.49945820274341846,1,train
0.889675074425211,0.8377361784950503,1,train
0.6022423564295819,0.37107749944763657,1,train
0.6567019844684971,0.3016344612618723,0,valid
0.48668488866464826,0.4250498166103097,1,test
0.20088332832006084,0.6260790516175415,1,train
0.551586676976237,0.4384462188885837,1,train
0.21883311709035508,0.6735588865713071,0,train
0.605713817433568,0.6567044040621826,1,train
0.11992678986014979,0.6029069203529314,0,test
0.18479115447273087,0.13650990097724736,0,train
0.3630495640949392,0.4585363584508395,1,train
0.39547875434419394,0.8997631334281236,1,train
0.6959323957967776,0.5626141219865248,1,train
0.47954318649454075,0.32892477146116583,0,train
0.2479787934542652,0.2358723227619965,1,test
0.3112064370480256,0.4214194644495878,1,train
0.5221880894389657,0.4909319016159524,1,test
0.3923568035178453,0.296202744260248,1,train
0.5411574304668165,0.36143092577386865,1,train
0.5884465496488807,0.48413004325164555,1,train
0.7461071619186538,0.4654805826424559,1,train
0.5067489867859136,0.6211710109164544,1,train
0.4535220987146774,0.23156129845918122,1,train
0.298772857705581,0.16399639523480447,0,train
0.7908420378603375,0.5698358869984635,0,train
0.5683833777754104,0.8090005504654224,0,train
0.545124429189331,0.7769222388878946,1,train
0.3961296924695336,0.5337836953554053,1,train
0.3784538712955011,0.4715818355396045,1,train
0.20340042009584927,0.5105921648575779,1,train
0.3711907016749547,0.6315297451114033,0,train
0.3237416882073265,0.5070415745648501,0,train
0.28417669827490677,0.8369763040987197,1,train
0.5727494049607298,0.47769614006188055,1,test
0.1997125415159867,0.1748875227659004,0,test
0.21329524404164107,0.5474922489842133,0,train
0.532194286478472,0.7748770683071562,1,test
0.6646145439849919,0.6791592257980272,1,train
0.6648319919588139,0.4267965553006239,1,train
0.0393791571785914,0.8966649365272618,1,train
0.6751978281894848,0.776006153702377,1,test
0.22071238223491596,0.28209384136238386,0,train
0.3483942484990598,0.2624973996661373,1,valid
0.09279766302802644,0.5027816320524595,0,train
0.09555149332051607,0.16751256167522818,0,train
0.7238593383078586,0.8839619929460021,1,train
0.253981215323506,0.5135673988661701,0,valid
0.6036706467001348,0.1696399140890365,0,train
0.32995558168615113,0.5689584346038861,0,valid
0.783889603998249,0.3457161918145396,0,train
0.3184436240898415,0.6743963090610886,1,valid
0.4035905548751002,0.5875505476846721,1,train
0.28855403619802356,0.7210603188858602,1,test
0.27359141651384383,0.6302551368024304,1,train
0.7418609001019179,0.6756656059096839,1,train
0.43474665810878776,0.5353252358629904,0,valid
0.11350263578876757,0.841763578297378,1,train
0.6643396968787402,0.7696896150652421,0,test
0.6271442807140237,0.5544098774393158,1,train
0.21303806379437315,0.7098776945369546,1,valid
0.1264565344600452,0.8073364372831449,1,test
0.2517317527974827,0.3159753573683425,1,valid
0.46345489845455484,0.3079156047818222,1,train
0.7064976353646608,0.25248515242972536,1,train
0.43706236185982306,0.3171133835723515,1,valid
0.9301736224691003,0.5769121080576276,1,test
0.2897046661148984,0.9654967657725465,1,train
0.49257306414276464,0.4703116242353195,0,valid
0.20292667963584288,0.478375108313391,0,test
0.484383312255795,0.6943968236357028,1,train
0.6985775365491684,0.7213533296622338,1,train
0.7832600358628363,0.40960955119910547,1,valid
0.6632995634102916,0.41571651970261386,1,train
0.05080902267065237,0.5309230201006008,1,train
0.19050181619801804,0.3863757892751437,0,test
0.09459382536709215,0.46618227206016016,0,train
0.16039728533120173,0.49630136611608106,1,train
0.2196828371366717,0.8271366290226339,1,test
0.3652671424870667,0.46102356818738105,1,valid
0.5620845066867569,0.3374767214853879,1,valid
0.16266109061136477,0.6459567436356283,1,test
0.6521106178863052,0.6427561156409246,0,train
0.5956701652664244,0.6469642730227356,1,train
0.3473658537645143,0.4267049260451309,1,train
0.7739359117132195,0.31260149501282014,0,train
0.6355768043281815,0.40317679405903184,1,train
0.224728810099634,0.6630659995230527,1,train
0.455969717198585,0.6391940418253684,1,train
0.3094259654498618,0.2924922730758327,1,train
0.5857035812894836,0.504437844660699,1,test
0.5976941633406931,0.26051728827630916,1,train
0.525795150846137,0.2588023766294339,1,valid
0.23192047331778115,0.6777114966371794,0,train
0.2458619010931504,0.7594789753887241,1,train
0.3276267772121971,0.13668120031319186,0,train
0.09757946448196232,0.5713896245463633,0,test
0.19964166682687992,0.5959635755134437,0,train
0.23696348365316963,0.8455044706198689,0,train
0.25662583298359026,0.1451536613138863,0,train
0.5961325188875783,0.5746204714525031,1,train
0.27382105538417506,0.6459179781492526,0,train
0.34477175445863767,0.21806852799658846,1,train
0.33381958458164757,0.6238112980130784,1,train
0.46851956733340966,0.60122683611952,1,train
0.2932654426061177,0.4418627632698783,1,test
0.6849806373592472,0.25223708624181845,0,train
0.2901310629806009,0.840525558583268,1,test
0.6907134785976992,0.7943795015227482,1,test
0.4105371475548313,0.2211122235501481,1,train
0.3729974300221549,0.21637097141041625,1,train
0.871607654960043,0.4695509897177975,1,train
0.8052038834857044,0.8511960391440365,1,train
0.18679523272749593,0.2782035662610717,1,train
0.4545809569456701,0.41761629340684225,0,train
0.11263454681795065,0.43622927882738427,0,test
0.49851725181715356,0.699965578969989,0,train
0.3301990564965915,0.4939408485807787,1,train
0.5089440873990235,0.7176013324934283,1,train
0.9344676405203944,0.6621051388278962,1,train
0.565388009702293,0.3996468471195974,1,train
0.2927533788383097,0.9257262024563369,0,train
0.3362504430878653,0.6448158214270006,1,train
0.682141892798124,0.3097609679700381,1,train
0.6084683899349271,0.7785118996080024,1,train
0.7823632622206032,0.4634501070291993,1,train
0.5886085578144433,0.4896055464279998,1,test
0.4855386396240255,0.10977739207954867,1,valid
0.6601453733196854,0.6628140171422569,1,train
0.9112135129977219,0.8040044397495931,1,train
0.3652481618007464,0.4392869238133986,0,train
0.3127653025008202,0.4043726663581597,1,valid
0.30302307878468293,0.6216017508068257,0,train
0.566730624323063,0.998325285542884,1,train
0.34958400969665077,0.686465185304983,1,train
0.4156963353590356,0.6390881426083537,1,test
0.7139613833708411,0.28915432187970097,1,test
0.27953013845011765,0.3617071130282877,0,valid
0.4436028993881142,0.6851041739894618,1,train
0.7280946377923927,0.2445821696555165,0,train
0.493185767977126,0.20443807328688116,0,train
0.5138734271982383,0.19321112419768344,1,train
0.6148662344618772,0.3607559200030282,1,train
0.42467653882859135,0.6478817004839208,1,train
0.3650985317031407,0.4333967485668955,1,train
0.1100767590856678,0.5157824426234541,1,train
0.6368898449713437,0.09740258962729925,1,valid
0.16113014383292076,0.894733982875039,1,train
0.6078199770458574,0.8715134972351474,1,train
0.12263989171909713,0.3983052963958447,0,train
0.31586058751556634,0.5410760067713478,1,test
0.5682389041067056,0.613136473254118,1,valid
0.37472508274183725,0.8012105737401197,1,train
0.30206926569505316,0.7636428052939941,0,test
0.8524312743578505,0.5420802894478255,0,test
0.7495379278226074,0.43330530699059294,1,train
0.10342859073120136,0.3009429737053087,1,train
0.8534289811274469,0.5646597833031738,1,train
0.5591180695350128,0.48072670134778056,1,train
0.2937399906716365,0.5498704467665302,1,train
0.6047442100208572,0.17374165795960467,1,test
0.39880498183432717,0.49358332867822435,0,train
0.6253374789186236,0.3196536363051107,1,valid
0.1682470637184017,0.7801872483630672,1,train
0.30981298320592743,0.5357286272829217,1,valid
0.22268797433340407,0.3647776954320118,1,train
0.3785593344518029,0.41602933744574266,1,train
0.26811789974656436,0.5254231576450791,1,train
0.5084919616392416,0.5392423227464603,1,valid
0.21418761906625916,0.5420211476078758,1,train
0.4587419796418868,0.5928910786036344,1,valid
0.6996279810089742,0.7544550131511105,0,train
0.5324075669217094,0.44311206639414,0,train
0.34283969279637905,0.23097349142661303,0,valid
0.06776898341275724,0.745260204672691,0,train
0.44605410424070113,0.4432245965446998,1,train
0.39221481575836287,0.6895900307509761,1,valid
0.1540450493573864,0.7689705592056567,1,train
0.38630608446972403,0.40465920899813124,0,valid
0.6388104857449615,0.3959779008723238,0,train
0.2732712214116695,0.020749275113170054,0,train
0.6766715846985866,0.3289130955503389,1,train
0.3553121693430788,0.30603697179757716,1,valid
0.5619077678254587,0.5484719812908746,1,valid
0.6871738256637023,0.814809886713423,1,train
0.0,0.24080450175988494,1,train
0.20589297007304186,0.5365111036948818,1,train
0.10583759445742472,0.49357374868751347,0,train
0.08985205530821552,0.2777166738621314,0,train
0.5239094305101216,0.6552544265250959,1,train
0.9960542845250896,0.8090144127602762,1,train
0.40690472602843725,0.6199360448705019,0,test
0.7184776498172559,0.6560070937910528,1,valid
0.47856642698784274,0.5266601702814717,1,train
0.3982800362295591,0.46491320735465863,1,train
0.7387090273963404,0.776169459128262,1,test
0.6781640090088336,0.3306859589371723,1,train
0.18154468523720163,0.31022477839234247,0,train
0.7745578381611286,0.14744149560641215,0,test
0.0,0.5572318484110304,0,train
0.32531238607074103,0.5216618019215389,1,train
0.4569861929753821,0.4871875895040289,0,valid
0.3851707435419526,0.5641658716703606,0,valid
0.4114231069092542,0.4286777271203802,1,train
0.29449812062432895,0.3791749028833759,1,train
0.3822022664819934,0.5679911601880607,1,train
0.6728231423974892,0.3099724709509255,1,train
0.5748566390986958,0.2931396374654374,1,train
0.8270142808242127,0.4616544966458052,1,train
0.42330489699957685,0.4000426811378006,1,train
0.40414111151315335,0.6703916384557772,1,test
0.8709601069973217,0.8375453672434935,1,train
0.6721590522843848,0.45371568298942555,1,train
0.5596034648730221,0.8043889195789937,1,train
0.010560236518579527,0.18657246481307516,0,train
0.8180138236454315,0.28865656847760635,1,train
0.6376333949031548,0.3189486345845292,1,test
0.2877342976222397,0.5341528094590703,1,test
0.5302856453991581,0.592068200417018,1,train
0.24307115529101828,0.3934506816530561,0,train
0.7971415436479267,0.8834788767209507,1,test
0.7366079201120347,0.7568128511051896,1,test
0.7719176728434993,0.3895832155617771,0,train
0.27341218168763753,0.500551228876027,1,valid
0.7443204791392042,0.5979861217145049,1,valid
0.13011816917015617,0.3980452208971461,0,train
0.3878614763437893,0.0999799596736005,1,test
0.40075185264413576,0.42551004083364313,1,train
0.23052488962476642,0.019034906413756714,0,test
0.18317212693042442,0.9250347099612405,0,test
0.5020469402923814,0.6624000513360799,1,train
0.20639474082984094,0.4638653482829109,0,train
0.31073786152011657,0.8739036939874861,1,train
0.5814313107259519,0.9224158810874635,1,test
0.34324334401292533,0.29910237454687044,0,train
0.40068518169263895,0.673817730409814,1,train
0.24164732548520593,0.7151932226317576,1,valid
0.5411552075666706,0.4246855650055418,0,test
0.566972118609162,0.1796053556592765,1,valid
0.29105484545024934,0.5511179280524894,0,train
0.3895461065504235,0.5725156018604074,1,train
0.46188954861257,0.657441608179872,1,train
0.15317843827056327,0.32977761715152204,0,train
0.5203226536918786,0.2924607517095196,1,train
0.22938957791359982,0.20037278189316432,1,train
0.25614456279221287,0.5879370268226425,0,train
0.059465842583420775,0.7553853216847131,1,train
0.23103281521661928,0.6496341371153875,0,train
0.13934446021856056,0.18455611053091342,0,train
0.3430297296694958,0.3135356511652103,1,train
0.3178030731800209,0.418185361608713,0,test
0.07541905739862512,0.8055481281671713,0,train
0.366658375726469,0.8639560970095914,1,valid
0.84616328558805,0.22564646078362874,1,train
0.8153927539583586,0.6057984135298038,1,valid
0.08358850514488456,0.6371362493275119,0,train
0.5129035960011534,0.21538799910641868,0,test
0.49675222801809893,0.24382699556321175,1,train
0.6173792431536749,0.8859669960233113,1,valid
0.3428096407462153,0.1524216212620719,1,train
0.5555246932255797,0.24878064783134396,0,train
0.6419475464581009,0.9680860872609589,1,train
0.8467213538685986,0.5540567861480047,1,valid
0.46745059504551917,0.1982274588172266,0,train
0.05409689080117667,0.3733587737878216,0,train
0.38256237568205004,0.5909562350472446,1,train
0.5190145154817077,0.6983622005962075,1,train
0.29848772237973686,0.7849492262032498,1,test
0.6241540061812999,0.20876084305273057,1,train
0.23593912359081132,0.48763954717826147,0,test
0.8107434425917244,0.3179924863564502,0,valid
0.3803263195009032,0.2669885057787792,1,valid
0.20474212750268111,0.5193386986629186,0,train
0.21801443177457872,0.528266379027026,1,train
0.8321500092091224,0.3223471265311929,0,test
0.317104042881635,0.29958252643039873,0,train
0.5369190319010511,0.3726279463997368,0,test
0.7924822456532357,0.8023492823119309,1,train
0.24989443625388233,0.499981422478834,0,train
0.7899335462629431,0.29777388665636345,1,train
0.5351193410995518,0.7639533558780568,1,train
0.08925515070646618,0.4242774417309659,1,train
0.5669200074997682,0.5950487517660237,1,train
0.753091154024845,0.5484268484025647,1,train
0.06586338045311496,0.28568000100211066,0,train
0.39424287065469427,0.2911262494790149,1,test
0.39940423344566595,0.11078730873713266,1,valid
0.3449581672933899,0.1283623203856107,0,train
0.3931838371863357,0.6697733245239903,1,train
0.12598701201135445,0.4027955373683034,0,train
0.4475335002494141,0.0486758391608536,0,test
0.014923342600342632,0.9494161452878188,0,train
0.43411207889865794,0.9017866222007155,1,test
0.42765510980175486,0.4775668803799431,1,train
0.32254529964633066,0.802417747021843,1,train
0.5686303412799218,0.8108172798017247,1,train
0.33540599105595403,0.6207864214514649,1,train
0.5287832888974062,0.33424120750813285,1,train
0.37384900584795305,0.49357636280839845,0,train
0.273135798262171,0.46478024833486314,0,train
0.34526276629169866,0.34308718793106197,1,valid
0.733573549806043,0.6704494522925225,1,test
0.5620487352927527,0.7728580077265362,1,train
0.0,0.6086554254562471,1,valid
0.5450958893449593,0.22813243608476674,1,train
0.7156699032215559,0.2527764168643949,1,train
0.06669068074812749,0.9454418190332214,1,train
0.5779066312839555,0.1377114103460143,1,train
0.45278523606426535,0.5385361369301063,1,test
0.8269549749440881,0.44070637325791534,1,train
0.29515269228871066,0.6967525755457976,1,train
0.5620710113011221,0.6869108731643433,1,train
0.30386422286748604,0.6329722543378238,1,test
0.7417399475994848,0.8727101690176302,1,test
0.3595663976552358,0.6484520318066813,1,valid
0.7792015683313279,0.6092722729038302,1,valid
0.1506880149045697,0.686737499007783,1,test
0.4999287130040603,0.8351606995053875,1,test
0.4762266020728326,0.6377852547004284,1,train
0.6492738127315787,0.7635592349137441,1,train
0.7966215850395292,0.7551777705815139,1,valid
0.4732805576548082,0.2395021218495416,1,train
0.06300801310355351,0.32571871753174453,0,valid
0.2727176420082274,0.7074434688914114,0,train
0.1192202714609494,0.8999184225941715,0,train
0.8945386709029357,0.40993366591721714,1,test
0.4504009791088214,0.6324033774941826,0,test
0.35812104844742493,0.6346791115636528,0,train
0.5104141567014655,0.040509312739391456,0,test
0.5411870099975384,0.6843393791407375,1,valid
0.4851157165351909,0.34561408977761976,1,train
0.6155034566788531,0.49765717857364633,1,test
0.6155814364064942,0.12231994249927922,0,train
0.19443000918525144,0.32291035218254327,0,train
0.43108538889088804,0.577801773123677,1,train
0.5224444028746867,0.4432608122895255,1,train
0.6556808043888266,0.37128554046353773,1,train
0.6044304764830264,0.47850166590141946,1,train
0.24338465373466944,0.6790646694349799,1,train
0.2158586653998411,0.476234616416951,0,train
0.4205143700579663,0.2691346352264473,1,train
0.5586087143709404,0.22590442682535922,0,train
0.7367163751286306,0.7177853970557998,1,train
0.19583714791689488,0.609833315503974,1,valid
0.08086813572533766,0.5718764855197603,1,train
0.24032199471316382,0.39405042038311205,0,train
0.09846225237926658,0.6679291055598362,1,test
0.49898601401998455,0.6679070652689487,1,valid
0.5237307943297254,0.4260528811892176,0,train
0.5219532615423295,0.7979176947895799,1,train
0.23850752354209032,0.20017292855998411,0,train
0.6011809624564324,0.6927581976281791,1,train
0.2404395328410152,0.8612215728851977,1,train
0.5020223026755134,0.5153447579260022,1,valid
0.8970432771585714,0.42345769141364203,1,train
0.2449702237651837,0.8330797082052268,0,test
